APOGEE_ID,GC_NAME,dPOS,SNREV,TEFF,LOGG_SPEC,STARFLAG,ASPCAPFLAG,VB_PROB,FE_H,FE_H_ERR,FE_H_FLAG,MG_FE,MG_FE_ERR,MG_FE_FLAG,SI_FE,SI_FE_ERR,SI_FE_FLAG,CA_FE,CA_FE_ERR,CA_FE_FLAG,C_FE,C_FE_ERR,C_FE_FLAG,AL_FE,AL_FE_ERR,AL_FE_FLAG,K_FE,K_FE_ERR,K_FE_FLAG,MN_FE,MN_FE_ERR,MN_FE_FLAG,DENSITY
b'2M09120612-6451426',NGC2808,0.005928261086378172,488.30115,4269.072,0.98482,0,4,0.9998799999999999,-1.1065,0.010667093,0,-0.16901696,0.01790429,0,0.023606658,0.018686159,0,0.30361503,0.023333896,0,-0.5719999,0.01957974,0,0.632601,0.023322798,0,0.45158905,0.05356744,0,-0.04619801,0.02503001,0,0.0207316654227522
b'2M16232148-2638354',NGC6121,0.07270074479010255,219.74908,5271.65,2.1424,0,4,1.0,-1.2012,0.008705551,0,0.32804298,0.020315027,0,0.2907406,0.021815466,0,0.17362499,0.028779093,0,-0.11820996,0.04330917,0,0.19795096,0.021941012,0,0.32148904,0.06140845,0,-0.31729805,0.029485065,0,0.02090137649849763
b'2M13260932-4718271',NGC5139,0.09454711391430533,71.26057,5070.8237,2.0559,0,640,0.99998,-1.6843,0.01844428,0,-0.18312716,0.04453839,0,0.42116046,0.048778594,0,-0.30209517,0.076457165,0,0.18784988,0.10297238,0,0.80240095,0.051400606,0,0.629859,0.124685206,0,-0.12829804,0.07250158,0,0.021151740170959638
b'2M13260039-4724447',NGC5139,0.0691601086293587,94.22701,4932.8125,1.8612,0,0,0.99997,-1.8689,0.017896673,0,-0.26564705,0.042147115,0,0.31938052,0.0444881,0,0.6062249,0.07206965,0,0.25775993,0.09161037,0,0.84313095,0.046755493,0,0.82935894,0.119933695,0,-0.21549785,0.07004404,0,0.021800497620114254
b'2M00225680-7158291',NGC0104,0.08899610468832096,98.915016,4786.5986,2.7191,0,4,1.0,-0.65137,0.013231174,0,0.32731298,0.0221163,0,0.26592055,0.026564445,0,0.19513497,0.031706534,0,0.06577796,0.031378735,0,0.364941,0.037027888,0,0.22765899,0.06806012,0,-0.25642806,0.032155197,0,0.02269954813098009
b'2M00250528-7203446',NGC0104,0.050562215069025467,73.222626,5341.3438,2.5201,0,0,0.99998,-0.82772,0.013448369,0,0.30151302,0.027602576,0,0.20685059,0.034317493,0,0.037120998,0.043380883,0,-0.77945,0.061372597,0,0.25507098,0.04205146,0,0.224859,0.08445307,0,-0.53277797,0.041987136,0,0.022900639453462133
b'2M13262032-4730381',NGC5139,0.03828683594677835,279.4914,4834.286,1.4501,0,0,0.99998,-1.6824,0.010914876,0,-0.05126691,0.024751605,0,0.25596058,0.024676127,0,-0.26780498,0.035945963,0,-0.3961699,0.04340764,0,0.88342094,0.024729721,0,0.12025905,0.072143994,0,-0.10619807,0.037304282,0,0.023883783206360632
b'2M10181660-4622420',NGC3201,0.12893050994609584,105.52804,5269.8994,1.658,0,0,1.0,-1.5646,0.014941142,0,0.290573,0.037740935,0,0.22327065,0.04104627,0,0.17776501,0.063794926,0,-0.12197399,0.09919648,0,-0.32831907,0.041170377,0,0.14175904,0.109120324,0,0.13530195,0.061357576,0,0.024081030425097367
b'2M15181926+0202295',NGC5904,0.11577451895648758,85.52025,4975.561,2.1973,0,0,1.0,-1.186,0.015618444,0,0.183563,0.031744987,0,0.13647056,0.036446016,0,0.07940602,0.050681595,0,-0.24580002,0.06047773,0,0.30127096,0.043738727,0,0.37037897,0.094431825,0,-0.13539803,0.049923785,0,0.02422301971053461
b'2M13272884-4737487',NGC5139,0.08904191788819603,105.40034,4753.6797,2.3375,0,0,0.9999600000000001,-0.91823,0.013916466,0,0.35273296,0.024634773,0,0.19581056,0.028541848,0,0.25547498,0.0361966,0,0.22793996,0.036396384,0,0.728315,0.037567258,0,0.182639,0.07459028,0,-0.18586797,0.03670622,0,0.024674489469551936
b'2M13273219-4726424',NGC5139,0.061210453095794884,168.2009,4883.23,1.6041,0,0,0.9999600000000001,-1.9009,0.013798636,0,0.34216297,0.034787126,0,0.29413056,0.033806365,0,0.5844649,0.05551596,0,-0.15459001,0.07238505,0,-0.32201898,0.031825572,0,-0.22504103,0.098092735,0,-0.17809808,0.055822454,0,0.02498147296716978
b'2M13414576+2824597',NGC5272,0.14372964420537523,356.70282,4266.216,0.60367,0,0,1.0,-1.588,0.012595083,0,0.13078308,0.024657512,0,0.19061065,0.0239637,0,0.16119504,0.034745824,0,-0.6780598,0.03105541,0,-0.33301902,0.026161237,0,0.26035905,0.07099738,0,-0.250198,0.036990616,0,0.0254374753393028
b'2M13273575-4743461',NGC5139,0.13290888157615166,212.42091,4972.761,1.5422,0,0,0.99998,-1.796,0.011173257,0,0.31868303,0.02804775,0,0.30474055,0.027345933,0,-0.2648151,0.042298615,0,0.49519992,0.05765264,0,-0.049219012,0.025423134,0,0.447559,0.08047239,0,-0.1199981,0.04324512,0,0.02682486639986328
b'2M13264263-4736386',NGC5139,0.06158049326229396,158.90562,4624.03,1.7134,0,0,0.9991399999999999,-1.2519,0.012533345,0,0.53725296,0.023974473,0,0.57358056,0.025456117,0,0.5556349,0.034431465,0,-0.12618005,0.03445943,0,0.049780965,0.029912194,0,0.47468895,0.071079575,0,-0.35589802,0.035727017,0,0.027179335425714803
b'2M19083249-6003199',NGC6752,0.32777983856418536,457.78864,4812.4854,1.0889,0,0,0.99946,-1.5741,0.010881685,0,0.16310096,0.024303934,0,0.22706056,0.024305321,0,0.074521065,0.03509776,0,-0.3922,0.041612312,0,0.27378094,0.024633115,0,0.188959,0.070990056,0,-0.36609805,0.036500804,0,0.027378189613643654
b'2M16470452-0156013',NGC6218,0.0843981065613904,344.51187,4581.405,0.88143,0,4,0.99998,-1.4091,0.011009639,0,0.12576413,0.022045832,0,0.20104074,0.022287466,0,0.08910811,0.030713808,0,-0.6740298,0.031188557,0,0.120781064,0.02438896,0,0.3669591,0.064910926,0,-0.35309792,0.03242809,0,0.027806504020209184
b'2M16235677-2646425',NGC6121,0.16498159510113516,166.21925,5338.493,1.9754,0,4,0.99997,-1.2591,0.010105071,0,0.28762293,0.02414754,0,0.4360006,0.026476901,0,0.1639049,0.036107082,0,-0.010348082,0.056642022,0,0.1493609,0.026805587,0,0.384259,0.07244126,0,-0.24059808,0.036167525,0,0.028680050569242284
b'2M13262253-4729315',NGC5139,0.033058618000825275,132.86925,4950.245,1.9225,0,0,0.9999399999999999,-1.784,0.015112918,0,0.13685894,0.03659549,0,0.30168056,0.037461624,0,-0.2657851,0.059891384,0,0.34209,0.07840976,0,0.036481023,0.037512645,0,0.56055903,0.10434686,0,0.02660203,0.059261825,0,0.028697780455831916
b'2M13264530-4727565',NGC5139,0.006924901738472209,314.14426,4551.762,0.96367,0,640,0.99998,-1.7034,0.011942898,0,0.00523293,0.025497187,0,0.2522906,0.02488778,0,-0.13143504,0.036760353,0,-0.6882101,0.03816746,0,0.534181,0.025746847,0,0.250759,0.07358734,0,-0.24969792,0.038614996,0,0.029608388729893072
b'2M18360668-2350390',NGC6656,0.06833568237328223,113.7648,5032.91,2.2367,0,640,0.9999899999999999,-1.6008,0.014899614,0,0.22700799,0.034083232,0,0.29729056,0.0368554,0,0.64143497,0.055292703,0,0.10267913,0.07270983,0,0.810701,0.03939726,0,0.306059,0.0992432,0,-0.321298,0.054442838,0,0.02997627179260215
b'2M13260439-4713169',NGC5139,0.1330800260158365,122.8379,5157.5615,1.7007,0,704,0.99997,-1.7805,0.015364686,0,0.23937309,0.040618923,0,0.18354058,0.041789256,0,-0.27672493,0.06919431,0,-0.09754801,0.10485946,0,-0.55961907,0.03966986,0,0.16955912,0.11494465,0,0.09490204,0.06693195,0,0.030320982328731216
b'2M16235421-2636225',NGC6121,0.07510432413746794,177.15639,5366.709,2.0125,0,1152,0.9999899999999999,-1.2253,0.009453571,0,0.37413293,0.022655413,0,0.47941053,0.024804542,0,0.189955,0.03330771,0,0.049489975,0.053111646,0,0.44301093,0.024909332,0,0.25185895,0.068265386,0,-0.035998106,0.03353293,0,0.030795744456004127
b'2M13415789+2821525',NGC5272,0.07269673077071799,111.14218,4818.1323,1.5877,0,64,1.0,-1.5192,0.0162022,0,0.16694295,0.03517269,0,0.1725905,0.03739083,0,0.364545,0.05681578,0,-0.35519004,0.06561515,0,-0.31651902,0.04129676,0,-0.339141,0.101637244,0,-0.257298,0.056498032,0,0.030992246743093435
b'2M18362428-2349337',NGC6656,0.06017257711142461,170.22699,4896.0996,1.6099,0,640,0.9999899999999999,-1.8255,0.0130045265,0,0.33134294,0.031467877,0,0.29628062,0.031249825,0,0.562655,0.048995107,0,-0.14964008,0.0628475,0,0.30778098,0.03041522,0,0.23595905,0.08998161,0,-0.1582979,0.049576677,0,0.031236480368178096
b'2M00235465-7156259',NGC0104,0.09088129235722289,89.022156,5109.9175,2.321,0,0,0.9999899999999999,-0.8754,0.013475354,0,0.33580297,0.026069315,0,0.3042106,0.03143773,0,0.174335,0.039880387,0,-0.004150033,0.049270336,0,0.28292102,0.039569996,0,0.365839,0.07976203,0,-0.504898,0.03945387,0,0.03127744101064577
b'2M19104380-5959416',NGC6752,0.022087423131074084,94.059044,4995.7285,2.1289,0,0,0.99908,-1.54,0.01667479,0,0.34141302,0.037968952,0,0.17411053,0.041270327,0,0.0070170164,0.06345022,0,-0.06995702,0.08154138,0,-0.30131912,0.04478339,0,0.068458915,0.109810494,0,-0.41999805,0.06186916,0,0.03165111509847112
b'2M16231885-2634273',NGC6121,0.03673890070885653,211.05391,5194.9795,2.0054,0,68,1.0,-1.1491,0.008701392,0,0.437333,0.019432042,0,0.46239054,0.020982122,0,0.17499495,0.027131673,0,0.07583892,0.038392346,0,0.53182095,0.021794384,0,0.24740899,0.059033416,0,-0.22099805,0.027973276,0,0.03189343121289367
b'2M16472816-0156385',NGC6218,0.11505769726616757,127.15521,4771.925,1.8494,0,0,0.9999899999999999,-1.2749,0.014125222,0,0.32148296,0.028245982,0,0.29470056,0.030681469,0,0.40985495,0.04288632,0,-0.12958002,0.046503752,0,-0.024619102,0.035829242,0,0.41084898,0.08339244,0,-0.490098,0.043466933,0,0.03215111535623306
b'2M19101237-6000379',NGC6752,0.09504937785484022,428.3502,4869.802,1.154,0,0,0.9999600000000001,-1.5807,0.0107301315,0,0.196823,0.024419311,0,0.2613306,0.02447301,0,0.26970506,0.03541455,0,-0.40701997,0.043557372,0,0.30598104,0.024512487,0,0.053858995,0.071361944,0,-0.38129807,0.03670951,0,0.033421895820985946
b'2M16470314-0155556',NGC6218,0.0960469146771085,196.17891,4681.101,1.1895,0,0,0.9999899999999999,-1.3441,0.010830411,0,0.27069306,0.022004956,0,0.29783058,0.02250144,0,0.13277507,0.030819025,0,-0.32604003,0.032732144,0,-0.18331909,0.024542117,0,0.095159054,0.06506254,0,-0.46909797,0.032372873,0,0.03355404856104049
b'2M13412973+2821299',NGC5272,0.2167855860749466,162.16194,4965.7607,1.4604,0,0,1.0,-1.5066,0.012180855,0,0.08899152,0.027703576,0,0.25505066,0.028876401,0,0.368235,0.042036798,0,-0.41577995,0.053756498,0,0.34998095,0.029890165,0,0.506359,0.081101336,0,-0.5269979,0.042607926,0,0.034184266582417994
b'2M05241674-2432343',NGC1904,0.11001281112449932,266.76703,4447.0596,0.4985,0,134,1.0,-1.6518,0.012145053,0,0.029721022,0.025046349,0,0.13424063,0.024437496,0,0.03847599,0.03576324,0,-0.9927,0.035046995,0,0.20768094,0.02584946,0,0.49455905,0.07229238,0,-0.46259797,0.037768766,0,0.034367162931031106
b'2M16225050-2642162',NGC6121,0.1378858963106326,250.03351,5290.789,2.0861,0,4,0.9999899999999999,-1.2151,0.008711784,0,0.350623,0.020567063,0,0.43152058,0.022049047,0,0.17305505,0.02925015,0,0.12480497,0.044719093,0,0.23602104,0.021986807,0,0.31838906,0.062078472,0,-0.1539979,0.029916715,0,0.034609479172394285
b'2M09120571-6446137',NGC2808,0.09869135240027728,314.19717,4088.6584,0.69431,0,644,0.9999899999999999,-1.2601,0.01180681,0,-0.08729696,0.020025868,0,0.04358661,0.020239456,0,0.14594507,0.026555466,0,-0.52623,0.021096002,0,-0.25881898,0.024693847,0,0.20175898,0.058790457,0,-0.201998,0.028596478,0,0.035312530485537515
b'2M00224034-7155046',NGC0104,0.12647375621237805,113.04836,5127.745,2.411,0,0,1.0,-0.74628,0.011683945,0,0.305133,0.022271955,0,0.16557056,0.02679474,0,0.064152,0.032638095,0,0.010381699,0.04043855,0,0.334961,0.033643454,0,0.026829004,0.06890305,0,-0.07242799,0.032723665,0,0.03538489471635384
b'2M13263715-4719005',NGC5139,0.07709305606714775,340.61603,4665.8403,1.0985,0,640,0.99998,-1.728,0.011737754,0,0.230703,0.026056308,0,0.23198056,0.02543457,0,-0.124675035,0.037979476,0,-0.4608599,0.042092144,0,0.34908104,0.025652608,0,0.3476591,0.07514781,0,-0.33279812,0.039648604,0,0.03571127271434325
b'2M15183303+0202544',NGC5904,0.05367636273963125,142.66441,4968.696,1.5693,0,0,1.0,-1.3327,0.0127453,0,0.22095299,0.027689686,0,0.2651906,0.029830636,0,0.27077496,0.042202134,0,-0.39004993,0.05253124,0,-0.0014190674,0.03252598,0,0.46460903,0.08180739,0,-0.37429798,0.042549655,0,0.03627519244671006
b'2M16232814-2626085',NGC6121,0.05434353395515152,125.58593,5285.906,1.9349,0,4,1.0,-1.2454,0.012227894,0,0.23669302,0.028179906,0,0.42725056,0.031802304,0,0.15640497,0.0440944,0,0.016597867,0.06573467,0,0.11846089,0.033996835,0,0.439739,0.08424061,0,-0.23819804,0.043428272,0,0.03639661009177367
b'2M00235503-7201574',NGC0104,0.032489717785291646,128.81122,4658.93,2.2232,0,0,1.0,-0.63522,0.011843529,0,0.31987298,0.019099088,0,0.23768055,0.022389656,0,0.24326497,0.026071666,0,-0.12760001,0.02418715,0,0.575845,0.031291027,0,0.30839896,0.05886792,0,-0.13046801,0.02692903,0,0.03785878959560666
b'2M16464471-0203003',NGC6218,0.31364351530443574,213.96013,4523.0996,0.93338,0,0,0.9999100000000001,-1.4356,0.011361263,0,0.26338303,0.022797087,0,0.29141068,0.022808362,0,0.14851499,0.031928454,0,-0.50644994,0.0317526,0,-0.21761894,0.024819858,0,0.2498591,0.06673665,0,-0.35399795,0.033745445,0,0.038560315464996005
b'2M13415760+2822350',NGC5272,0.07197473374961859,102.20634,4854.688,1.3655,0,0,1.0,-1.4854,0.016460292,0,0.24704301,0.03552162,0,0.21403062,0.038329147,0,0.32428503,0.057756696,0,-0.60318995,0.067528695,0,-0.34541905,0.04290654,0,0.604229,0.10300384,0,-0.31889808,0.057147935,0,0.040113682630331056
b'2M19110434-5954152',NGC6752,0.09232771864553714,169.69241,4916.062,1.8964,0,64,0.9994700000000001,-1.5626,0.012250083,0,0.32826304,0.028217603,0,0.22252059,0.028826268,0,0.0039889812,0.04281739,0,-0.057006,0.05393833,0,-0.26021898,0.0292778,0,0.10465908,0.08201896,0,-0.29939795,0.043559305,0,0.04043910185028993
b'2M09113162-6454579',NGC2808,0.08115589955364162,128.71553,4756.414,1.6291,0,644,1.0,-0.95157,0.012600508,0,-0.32185704,0.022621784,0,0.16035062,0.025742259,0,0.11533201,0.032427058,0,-0.46574003,0.033012398,0,1.046091,0.032931715,0,0.427509,0.06862076,0,-0.15232807,0.033218548,0,0.04072913814394382
b'2M13262570-4734507',NGC5139,0.055120473324258026,130.74097,4965.151,1.8676,0,64,0.99998,-1.8437,0.015637433,0,0.35310304,0.03908973,0,0.3122307,0.039560836,0,0.5594051,0.06513155,0,0.07455015,0.08737818,0,-0.2921189,0.03867681,0,0.38915908,0.11052359,0,0.031302094,0.0640628,0,0.0411712737480616
b'2M13253926-4718333',NGC5139,0.1197274210039294,108.77742,4995.6377,2.0281,0,640,0.9998100000000001,-1.7537,0.016649533,0,0.389333,0.040574387,0,0.28358066,0.042334355,0,0.58739495,0.06873073,0,-0.017662168,0.091934316,0,-0.28041887,0.04298114,0,0.22275901,0.11540039,0,0.23300207,0.066948846,0,0.041182436216999296
b'2M13420266+2822306',NGC5272,0.046113399577984306,116.149666,5095.008,1.3026,0,4,1.0,-1.5616,0.014648018,0,0.10575187,0.03452636,0,0.26866055,0.03722385,0,0.20543492,0.056365557,0,-0.06405604,0.07765257,0,0.38928092,0.03888569,0,0.44655895,0.10034403,0,-0.52309823,0.055279598,0,0.042445968563529425
b'2M13423883+2823306',NGC5272,0.14126177211992272,139.9719,4779.5996,1.5887,0,0,1.0,-1.3218,0.013544005,0,0.15736294,0.027720831,0,0.16874063,0.029628415,0,0.029778004,0.04181094,0,-0.31583,0.046158902,0,-0.29781902,0.03363496,0,0.272959,0.08161795,0,-0.60329807,0.042551503,0,0.04258333278142721
b'2M16320904-1302270',NGC6171,0.2540479042850163,103.57302,4975.16,2.5264,0,640,0.99989,-0.8883,0.013208984,0,0.29494303,0.024895692,0,0.27942055,0.029326303,0,0.20197499,0.037226602,0,-0.101040006,0.04270032,0,0.512401,0.037096635,0,0.38315904,0.07587742,0,-0.23479801,0.03731728,0,0.04261163430231498
b'2M00241961-7157141',NGC0104,0.08262712133046057,130.45819,5007.5137,2.2685,0,0,0.9999899999999999,-0.72123,0.011094603,0,0.36555296,0.020424731,0,0.28108054,0.024137765,0,0.09556496,0.028986491,0,0.10922998,0.03342415,0,0.26522097,0.030654404,0,0.31818897,0.06321955,0,-0.28186804,0.029483708,0,0.04366718995731829
b'2M15180987+0210088',NGC5904,0.2161723558193894,115.09563,4731.5234,1.2634,0,0,1.0,-1.3842,0.015495497,0,0.20672297,0.0312962,0,0.28460062,0.03377624,0,0.17874503,0.04875875,0,-0.39892995,0.052086744,0,-0.19321907,0.039333146,0,-0.70944107,0.0915211,0,-0.488598,0.049099356,0,0.04378027041931443
b'2M18072402-2458088',NGC6544,0.03027997311785194,82.81822,5022.132,2.0987,0,0,1.0,-1.4129,0.016615191,0,0.16339505,0.036308568,0,0.27883053,0.040720474,0,0.08146405,0.060219474,0,0.19380999,0.07644625,0,0.23228097,0.046160705,0,0.30855894,0.10628374,0,-0.115198016,0.05863699,0,0.04389692691745486
b'2M13422815+2818523',NGC5272,0.12223739720365419,123.11415,4704.625,1.3666,0,0,0.9999899999999999,-1.548,0.01588211,0,0.15720296,0.033568025,0,0.23125052,0.035120457,0,0.12663496,0.05308061,0,-0.54609,0.05746256,0,-0.28091908,0.039057724,0,0.23435903,0.09684762,0,-0.38829803,0.053436298,0,0.04396874331680391
b'2M19113048-5954343',NGC6752,0.12018598797546097,616.5985,4489.628,1.0401,0,4,0.9999600000000001,-1.3533,0.010953688,0,-0.058997035,0.020890186,0,0.12236464,0.021288188,0,0.26100504,0.028590057,0,-0.53364,0.027378576,0,0.88938093,0.024140708,0,0.248559,0.06178848,0,-0.276798,0.030351125,0,0.04423909536418202
b'2M13261529-4732557',NGC5139,0.05303953099586806,103.142296,4911.4023,1.9615,0,0,0.99995,-1.5832,0.016435742,0,0.35797298,0.036721498,0,0.2865206,0.039399523,0,0.588995,0.06041739,0,-0.03609705,0.073944665,0,0.077281,0.042955548,0,0.48735905,0.10607558,0,-0.5193982,0.059472002,0,0.04518679746123782
b'2M13264822-4732412',NGC5139,0.03052396572407048,254.94202,4366.645,0.55876,0,64,0.9999899999999999,-0.99208,0.010190524,0,0.467283,0.017152125,0,0.3417406,0.018151686,0,0.48940498,0.022239428,0,-0.44203997,0.01929263,0,1.0425409,0.022757767,0,0.47583896,0.051742878,0,-0.311118,0.023801446,0,0.04530184353303744
b'2M09110738-6439475',NGC2808,0.2367736078092828,95.678635,4713.406,1.6497,0,0,0.9999600000000001,-1.138,0.015717106,0,0.14799309,0.02916646,0,0.15915066,0.032966383,0,0.0098410845,0.044702716,0,-0.64076996,0.04516455,0,0.132061,0.04181086,0,0.225259,0.08670025,0,-0.476498,0.044971768,0,0.045870486545803876
b'2M16232988-2631490',NGC6121,0.0037514465653869433,371.67993,4663.9023,1.3282,0,4,1.0,-1.1596,0.010051487,0,0.25666302,0.019195981,0,0.3671806,0.020109328,0,0.13787508,0.025965013,0,-0.27252996,0.0265345,0,0.29944098,0.023037015,0,0.16915905,0.057653923,0,-0.201298,0.027460126,0,0.047522144054157736
b'2M00222646-7156388',NGC0104,0.12038011631107919,107.785645,5142.3906,2.2815,0,0,1.0,-0.86681,0.012293326,0,0.33367306,0.024191951,0,0.25122064,0.028843286,0,0.169025,0.036264926,0,0.088543,0.046038523,0,0.20316106,0.03538961,0,0.15547901,0.0742294,0,-0.31418794,0.036138985,0,0.04866597385668173
b'2M19100424-5955210',NGC6752,0.12876640157846825,170.58202,4913.2827,1.8607,0,64,0.9996799999999999,-1.551,0.012129826,0,0.325063,0.027747286,0,0.26199055,0.028412424,0,0.16948497,0.041913856,0,0.058851004,0.05253515,0,-0.15611899,0.029002255,0,0.26995897,0.080807224,0,-0.4909979,0.042698495,0,0.04908134889936041
b'2M00255867-7159141',NGC0104,0.11111985193427336,111.72842,5154.3228,2.389,0,0,0.99998,-0.73695,0.011646031,0,0.28241298,0.022321394,0,0.2067706,0.026953455,0,0.07868397,0.03279011,0,0.08333099,0.0412471,0,0.22424096,0.033763345,0,0.24237901,0.0691256,0,-0.13571805,0.03281722,0,0.04958844143190014
b'2M13270935-4722457',NGC5139,0.055016009268403415,113.687874,4887.1123,1.595,0,0,0.9999899999999999,-1.7047,0.015901048,0,-0.31242704,0.035660096,0,0.4755106,0.03779156,0,0.5836251,0.058018617,0,0.05478108,0.07046462,0,0.92914104,0.040717367,0,0.70515895,0.1028796,0,-0.13059807,0.057451062,0,0.049806884317550024
b'2M00223596-7155519',NGC0104,0.12171857267155155,122.55734,5261.578,2.1764,0,4,0.99998,-0.8515,0.011127812,0,0.266473,0.022777915,0,0.2530306,0.027112415,0,0.146905,0.033777002,0,-0.60521,0.04644864,0,0.33897096,0.032054845,0,0.258839,0.07022029,0,-0.26309806,0.03369147,0,0.05034561039483019
b'2M13420915+2825401',NGC5272,0.07194027998886589,215.20717,4529.6787,1.3028,0,0,1.0,-1.249,0.010748618,0,0.17230296,0.020522159,0,0.24156058,0.021037074,0,0.16900504,0.028022187,0,-0.33305,0.0272468,0,-0.12001908,0.023896618,0,0.16505897,0.06090143,0,-0.36109805,0.029720832,0,0.050879604850147406
b'2M09121969-6443557',NGC2808,0.14264871596022471,113.95982,4896.3296,1.7281,0,0,0.9999899999999999,-1.1166,0.013832966,0,0.1436401,0.027339552,0,0.15446067,0.030826146,0,0.011675119,0.041586317,0,-0.45197988,0.04731473,0,-0.24751902,0.036987036,0,0.24443907,0.08178816,0,-0.288898,0.041791804,0,0.051848922812159796
b'2M16464471-0203003',NGC6218,0.31364351530443574,229.93333,4536.1636,0.98468,0,0,0.9999100000000001,-1.4446,0.011327378,0,0.23156297,0.022807062,0,0.31472063,0.022829698,0,0.106125,0.031966917,0,-0.42813003,0.03200326,0,-0.18961906,0.02479221,0,0.13625896,0.06678302,0,-0.39659798,0.03376761,0,0.05306738395441561
b'2M05135671-4001016',NGC1851,0.07116224846866152,117.2717,4749.2803,1.7661,0,0,1.0,-1.0863,0.0139415655,0,0.18363297,0.026008869,0,0.18350059,0.029205745,0,0.29460502,0.03867425,0,-0.38408005,0.039956767,0,0.09655106,0.036405843,0,0.47734904,0.07786526,0,-0.546198,0.039281722,0,0.05350895372900112
b'2M16232139-2631093',NGC6121,0.01696327931221092,668.6551,4495.458,1.141,0,0,1.0,-1.1434,0.010395845,0,0.32991302,0.01892476,0,0.41693056,0.019723175,0,0.16711497,0.025293473,0,-0.16453004,0.023737432,0,0.23157096,0.023292424,0,0.22800899,0.056671713,0,-0.22669804,0.026919825,0,0.053958231897482944
b'2M13273661-4725046',NGC5139,0.07096448245654327,139.19943,4896.776,1.7616,0,0,0.99997,-1.676,0.014331642,0,0.243263,0.03294083,0,0.2390306,0.034100555,0,-0.085685015,0.05226426,0,0.009711981,0.06488367,0,0.2527809,0.035389073,0,0.59505904,0.09498409,0,0.012902021,0.052318633,0,0.0540342987781089
b'2M10161074-4620102',NGC3201,0.2798332899866837,103.347275,5059.284,2.3056,0,64,1.0,-1.522,0.015727228,0,0.22400296,0.036643565,0,0.16210055,0.039710376,0,0.19973493,0.06078557,0,0.054449916,0.0816525,0,-0.3443191,0.042161517,0,0.100558996,0.106173016,0,0.06330192,0.059319217,0,0.05512961377024457
b'2M15174702+0204519',NGC5904,0.31699251061123157,182.09355,4508.942,0.85487,0,0,1.0,-1.3608,0.012049194,0,0.12410593,0.023382494,0,0.21045065,0.02392122,0,0.22372496,0.033038117,0,-0.55316997,0.032034304,0,-0.24071896,0.027107239,0,0.24075902,0.06870029,0,-0.31229794,0.034715634,0,0.05548661166487773
